,Open,High,Low,Close,Adj Close,Volume
2021-09-07 09:30:00-04:00,46.9900016784668,47.4900016784668,46.70000076293945,46.7400016784668,46.7400016784668,8710366
2021-09-07 10:30:00-04:00,46.7400016784668,46.95000076293945,46.720001220703125,46.77009963989258,46.77009963989258,3368675
2021-09-07 11:30:00-04:00,46.779998779296875,46.83000183105469,46.65999984741211,46.68259811401367,46.68259811401367,2532255
2021-09-07 12:30:00-04:00,46.683101654052734,46.83000183105469,46.63999938964844,46.696998596191406,46.696998596191406,2557896
2021-09-07 13:30:00-04:00,46.70000076293945,46.7598991394043,46.630001068115234,46.6343994140625,46.6343994140625,1494342
2021-09-07 14:30:00-04:00,46.63349914550781,46.70000076293945,46.540000915527344,46.595001220703125,46.595001220703125,2318580
2021-09-07 15:30:00-04:00,46.59000015258789,46.77000045776367,46.57500076293945,46.72999954223633,46.72999954223633,2668831
2021-09-08 09:30:00-04:00,46.5099983215332,46.70000076293945,46.25,46.345001220703125,46.345001220703125,3455240
2021-09-08 10:30:00-04:00,46.343101501464844,46.790000915527344,46.25,46.5,46.5,3072655
2021-09-08 11:30:00-04:00,46.5,46.64799880981445,46.45000076293945,46.57500076293945,46.57500076293945,1529693
2021-09-08 12:30:00-04:00,46.57500076293945,46.61000061035156,46.459999084472656,46.540000915527344,46.540000915527344,1129745
2021-09-08 13:30:00-04:00,46.540000915527344,46.65999984741211,46.505001068115234,46.57500076293945,46.57500076293945,1173889
2021-09-08 14:30:00-04:00,46.56999969482422,46.685001373291016,46.54999923706055,46.58700180053711,46.58700180053711,1033464
2021-09-08 15:30:00-04:00,46.584999084472656,46.61000061035156,46.37009811401367,46.5099983215332,46.5099983215332,2535110
2021-09-09 09:30:00-04:00,46.470001220703125,46.71820068359375,46.290000915527344,46.45000076293945,46.45000076293945,4389920
2021-09-09 10:30:00-04:00,46.44820022583008,46.470001220703125,46.09000015258789,46.1349983215332,46.1349983215332,2327128
2021-09-09 11:30:00-04:00,46.1349983215332,46.209999084472656,46.029998779296875,46.125,46.125,1969676
2021-09-09 12:30:00-04:00,46.12689971923828,46.33000183105469,46.08000183105469,46.18000030517578,46.18000030517578,2477248
2021-09-09 13:30:00-04:00,46.17499923706055,46.18000030517578,45.849998474121094,45.90999984741211,45.90999984741211,3374389
2021-09-09 14:30:00-04:00,45.90999984741211,46.04999923706055,45.88999938964844,45.959999084472656,45.959999084472656,1919206
2021-09-09 15:30:00-04:00,45.959999084472656,46.04999923706055,45.93000030517578,46.029998779296875,46.029998779296875,3091461
2021-09-10 09:30:00-04:00,46.27000045776367,46.349998474121094,45.7400016784668,45.78499984741211,45.78499984741211,4567847
2021-09-10 10:30:00-04:00,45.78499984741211,45.79999923706055,45.57500076293945,45.630001068115234,45.630001068115234,3694925
2021-09-10 11:30:00-04:00,45.625,45.77000045776367,45.54999923706055,45.73350143432617,45.73350143432617,2031950
2021-09-10 12:30:00-04:00,45.7400016784668,45.83000183105469,45.665000915527344,45.73500061035156,45.73500061035156,1458739
2021-09-10 13:30:00-04:00,45.73500061035156,45.76499938964844,45.61000061035156,45.70600128173828,45.70600128173828,1515819
2021-09-10 14:30:00-04:00,45.70500183105469,45.75,45.60499954223633,45.652099609375,45.652099609375,1641020
2021-09-10 15:30:00-04:00,45.65999984741211,45.68000030517578,45.5099983215332,45.59000015258789,45.59000015258789,2975391
