,Open,High,Low,Close,Adj Close,Volume
2021-09-07 09:30:00-04:00,28.309999465942383,28.739999771118164,28.09000015258789,28.235000610351562,28.235000610351562,944117
2021-09-07 10:30:00-04:00,28.239999771118164,28.2450008392334,28.0049991607666,28.145000457763672,28.145000457763672,446341
2021-09-07 11:30:00-04:00,28.149999618530273,28.149999618530273,27.975000381469727,28.024999618530273,28.024999618530273,287565
2021-09-07 12:30:00-04:00,28.027700424194336,28.079999923706055,27.989900588989258,28.033000946044922,28.033000946044922,362746
2021-09-07 13:30:00-04:00,28.040000915527344,28.21619987487793,28.03499984741211,28.059999465942383,28.059999465942383,261560
2021-09-07 14:30:00-04:00,28.059999465942383,28.18000030517578,28.030000686645508,28.040000915527344,28.040000915527344,258448
2021-09-07 15:30:00-04:00,28.045499801635742,28.05500030517578,27.924999237060547,27.969999313354492,27.969999313354492,514040
2021-09-08 09:30:00-04:00,27.959999084472656,28.240100860595703,27.614999771118164,27.649999618530273,27.649999618530273,1308928
2021-09-08 10:30:00-04:00,27.635000228881836,27.709999084472656,27.295000076293945,27.43000030517578,27.43000030517578,1184269
2021-09-08 11:30:00-04:00,27.43000030517578,27.459999084472656,27.209999084472656,27.3799991607666,27.3799991607666,545893
2021-09-08 12:30:00-04:00,27.3799991607666,27.40999984741211,27.200000762939453,27.260000228881836,27.260000228881836,353450
2021-09-08 13:30:00-04:00,27.270000457763672,27.290000915527344,27.15999984741211,27.211200714111328,27.211200714111328,464430
2021-09-08 14:30:00-04:00,27.209999084472656,27.25,27.110000610351562,27.125,27.125,560814
2021-09-08 15:30:00-04:00,27.125,27.1299991607666,26.940000534057617,26.979999542236328,26.979999542236328,985302
2021-09-09 09:30:00-04:00,26.90999984741211,27.219999313354492,26.625,27.040000915527344,27.040000915527344,1244785
2021-09-09 10:30:00-04:00,27.040000915527344,27.200000762939453,26.889999389648438,26.889999389648438,26.889999389648438,546982
2021-09-09 11:30:00-04:00,26.889999389648438,26.905000686645508,26.764999389648438,26.834999084472656,26.834999084472656,448371
2021-09-09 12:30:00-04:00,26.834999084472656,26.979999542236328,26.764999389648438,26.799999237060547,26.799999237060547,434754
2021-09-09 13:30:00-04:00,26.809999465942383,26.920000076293945,26.69499969482422,26.844999313354492,26.844999313354492,526827
2021-09-09 14:30:00-04:00,26.850000381469727,26.860000610351562,26.690000534057617,26.764999389648438,26.764999389648438,462503
2021-09-09 15:30:00-04:00,26.760000228881836,26.8799991607666,26.75,26.809999465942383,26.809999465942383,962998
2021-09-10 09:30:00-04:00,26.780000686645508,26.8799991607666,26.3700008392334,26.479999542236328,26.479999542236328,1190029
2021-09-10 10:30:00-04:00,26.469999313354492,26.56999969482422,26.299999237060547,26.559999465942383,26.559999465942383,786813
2021-09-10 11:30:00-04:00,26.549999237060547,26.7450008392334,26.459999084472656,26.674999237060547,26.674999237060547,986264
2021-09-10 12:30:00-04:00,26.670000076293945,26.68000030517578,26.549999237060547,26.600000381469727,26.600000381469727,364604
2021-09-10 13:30:00-04:00,26.59000015258789,26.649999618530273,26.533000946044922,26.584999084472656,26.584999084472656,613283
2021-09-10 14:30:00-04:00,26.584999084472656,26.584999084472656,26.27989959716797,26.27989959716797,26.27989959716797,1264696
2021-09-10 15:30:00-04:00,26.274999618530273,26.290000915527344,26.104999542236328,26.15999984741211,26.15999984741211,1141433
