,Open,High,Low,Close,Adj Close,Volume
2021-09-07 09:30:00-04:00,169.6999969482422,169.6999969482422,166.72000122070312,167.27000427246094,167.27000427246094,229723
2021-09-07 10:30:00-04:00,167.3800048828125,168.6082000732422,167.02000427246094,167.77139282226562,167.77139282226562,141464
2021-09-07 11:30:00-04:00,167.8300018310547,169.0,167.6199951171875,168.85000610351562,168.85000610351562,101387
2021-09-07 12:30:00-04:00,168.85000610351562,168.88999938964844,168.49000549316406,168.76499938964844,168.76499938964844,84204
2021-09-07 13:30:00-04:00,168.75999450683594,169.1999969482422,168.6199951171875,168.7899932861328,168.7899932861328,159359
2021-09-07 14:30:00-04:00,168.77999877929688,168.8699951171875,168.44500732421875,168.75,168.75,114332
2021-09-07 15:30:00-04:00,168.74000549316406,168.8000030517578,167.9499969482422,168.1300048828125,168.1300048828125,196994
2021-09-08 09:30:00-04:00,168.41000366210938,170.36000061035156,168.0500030517578,170.32000732421875,170.32000732421875,140080
2021-09-08 10:30:00-04:00,170.25,171.55999755859375,170.19000244140625,170.88999938964844,170.88999938964844,141433
2021-09-08 11:30:00-04:00,170.89999389648438,171.43150329589844,170.36000061035156,170.69000244140625,170.69000244140625,73793
2021-09-08 12:30:00-04:00,170.69000244140625,170.69000244140625,170.14999389648438,170.48500061035156,170.48500061035156,56697
2021-09-08 13:30:00-04:00,170.49000549316406,170.9600067138672,170.33999633789062,170.91000366210938,170.91000366210938,71121
2021-09-08 14:30:00-04:00,170.8699951171875,170.8699951171875,170.16000366210938,170.16000366210938,170.16000366210938,116148
2021-09-08 15:30:00-04:00,170.16000366210938,170.24000549316406,169.6999969482422,169.74000549316406,169.74000549316406,206598
2021-09-09 09:30:00-04:00,169.5399932861328,169.9499969482422,168.31300354003906,168.80160522460938,168.80160522460938,178823
2021-09-09 10:30:00-04:00,168.8179931640625,168.8699951171875,168.05999755859375,168.59710693359375,168.59710693359375,100309
2021-09-09 11:30:00-04:00,168.5500030517578,168.77000427246094,168.3800048828125,168.6999969482422,168.6999969482422,88816
2021-09-09 12:30:00-04:00,168.75999450683594,169.41000366210938,168.52999877929688,169.3000030517578,169.3000030517578,104964
2021-09-09 13:30:00-04:00,169.36000061035156,169.57000732421875,168.97999572753906,169.25,169.25,87073
2021-09-09 14:30:00-04:00,169.25999450683594,169.50999450683594,168.8300018310547,168.99000549316406,168.99000549316406,101675
2021-09-09 15:30:00-04:00,168.99000549316406,169.08999633789062,168.6999969482422,168.91000366210938,168.91000366210938,177818
2021-09-10 09:30:00-04:00,168.52000427246094,169.11000061035156,168.0,168.0800018310547,168.0800018310547,156088
2021-09-10 10:30:00-04:00,168.0800018310547,168.8800048828125,168.0800018310547,168.47999572753906,168.47999572753906,110975
2021-09-10 11:30:00-04:00,168.5800018310547,168.625,168.0500030517578,168.2498016357422,168.2498016357422,69365
2021-09-10 12:30:00-04:00,168.27000427246094,169.25,168.2100067138672,169.22999572753906,169.22999572753906,97124
2021-09-10 13:30:00-04:00,169.2386932373047,169.67340087890625,169.14999389648438,169.61000061035156,169.61000061035156,118422
2021-09-10 14:30:00-04:00,169.63999938964844,169.93850708007812,169.5399932861328,169.89999389648438,169.89999389648438,91840
2021-09-10 15:30:00-04:00,169.89999389648438,170.16000366210938,169.61000061035156,169.6699981689453,169.6699981689453,138460
