,Open,High,Low,Close,Adj Close,Volume
2021-09-07 09:30:00-04:00,133.75999450683594,133.91000366210938,132.64999389648438,133.47999572753906,133.47999572753906,178748
2021-09-07 10:30:00-04:00,133.49000549316406,133.50999450683594,132.55999755859375,132.75999450683594,132.75999450683594,151540
2021-09-07 11:30:00-04:00,132.77999877929688,132.92999267578125,132.32000732421875,132.38999938964844,132.38999938964844,104062
2021-09-07 12:30:00-04:00,132.4499969482422,132.8972930908203,132.39999389648438,132.6199951171875,132.6199951171875,120990
2021-09-07 13:30:00-04:00,132.63999938964844,132.72000122070312,132.4600067138672,132.5399932861328,132.5399932861328,126123
2021-09-07 14:30:00-04:00,132.57400512695312,132.6300048828125,131.9600067138672,131.97999572753906,131.97999572753906,140302
2021-09-07 15:30:00-04:00,131.97999572753906,132.01800537109375,131.39999389648438,131.47000122070312,131.47000122070312,261479
2021-09-08 09:30:00-04:00,131.4600067138672,132.7100067138672,131.2100067138672,132.50999450683594,132.50999450683594,182433
2021-09-08 10:30:00-04:00,132.54249572753906,133.22000122070312,132.08999633789062,132.86000061035156,132.86000061035156,179533
2021-09-08 11:30:00-04:00,132.85499572753906,133.22000122070312,132.67999267578125,133.1300048828125,133.1300048828125,107837
2021-09-08 12:30:00-04:00,133.10000610351562,133.15310668945312,132.80999755859375,132.97999572753906,132.97999572753906,81426
2021-09-08 13:30:00-04:00,132.98500061035156,133.02000427246094,132.84019470214844,132.86000061035156,132.86000061035156,96091
2021-09-08 14:30:00-04:00,132.85000610351562,132.9199981689453,132.63999938964844,132.72999572753906,132.72999572753906,126047
2021-09-08 15:30:00-04:00,132.6999969482422,132.92999267578125,132.61000061035156,132.82000732421875,132.82000732421875,211961
2021-09-09 09:30:00-04:00,132.67999267578125,134.30999755859375,132.47999572753906,133.7100067138672,133.7100067138672,198020
2021-09-09 10:30:00-04:00,133.69500732421875,133.82000732421875,132.8699951171875,132.89500427246094,132.89500427246094,162707
2021-09-09 11:30:00-04:00,132.89999389648438,133.08999633789062,132.66000366210938,132.86000061035156,132.86000061035156,170012
2021-09-09 12:30:00-04:00,132.82000732421875,133.10000610351562,132.58999633789062,132.64999389648438,132.64999389648438,111893
2021-09-09 13:30:00-04:00,132.6699981689453,132.72000122070312,132.14999389648438,132.47999572753906,132.47999572753906,142469
2021-09-09 14:30:00-04:00,132.49000549316406,132.77999877929688,132.4600067138672,132.5800018310547,132.5800018310547,142769
2021-09-09 15:30:00-04:00,132.5449981689453,132.63999938964844,132.00999450683594,132.08999633789062,132.08999633789062,355382
2021-09-10 09:30:00-04:00,132.7100067138672,132.97000122070312,131.16000366210938,131.34500122070312,131.34500122070312,223704
2021-09-10 10:30:00-04:00,131.30999755859375,131.5,130.93800354003906,131.25999450683594,131.25999450683594,197191
2021-09-10 11:30:00-04:00,131.22999572753906,131.90499877929688,131.1199951171875,131.86000061035156,131.86000061035156,162295
2021-09-10 12:30:00-04:00,131.83999633789062,132.2899932861328,131.71499633789062,132.08999633789062,132.08999633789062,102351
2021-09-10 13:30:00-04:00,132.11000061035156,132.2899932861328,132.0,132.13999938964844,132.13999938964844,92812
2021-09-10 14:30:00-04:00,132.17999267578125,132.25,131.94000244140625,132.24000549316406,132.24000549316406,113966
2021-09-10 15:30:00-04:00,132.25,132.27000427246094,131.52000427246094,131.5500030517578,131.5500030517578,224343
