,Open,High,Low,Close,Adj Close,Volume
2021-09-07 09:30:00-04:00,73.12999725341797,73.12999725341797,72.13999938964844,72.22000122070312,72.22000122070312,62590
2021-09-07 10:30:00-04:00,72.18499755859375,72.5,72.05999755859375,72.29000091552734,72.29000091552734,47940
2021-09-07 11:30:00-04:00,72.31999969482422,72.36000061035156,71.94000244140625,71.94000244140625,71.94000244140625,101824
2021-09-07 12:30:00-04:00,71.93000030517578,72.29000091552734,71.9000015258789,72.13999938964844,72.13999938964844,77371
2021-09-07 13:30:00-04:00,72.16000366210938,72.30000305175781,72.0999984741211,72.12999725341797,72.12999725341797,38081
2021-09-07 14:30:00-04:00,72.13999938964844,72.25,72.05000305175781,72.0999984741211,72.0999984741211,73115
2021-09-07 15:30:00-04:00,72.08999633789062,72.16999816894531,71.74500274658203,71.9000015258789,71.9000015258789,188634
2021-09-08 09:30:00-04:00,71.45999908447266,71.6780014038086,70.80999755859375,71.13999938964844,71.13999938964844,85781
2021-09-08 10:30:00-04:00,71.13999938964844,71.71900177001953,70.95999908447266,71.54000091552734,71.54000091552734,95170
2021-09-08 11:30:00-04:00,71.57499694824219,72.20999908447266,71.55000305175781,72.12000274658203,72.12000274658203,111262
2021-09-08 12:30:00-04:00,72.11000061035156,72.125,71.78500366210938,71.87000274658203,71.87000274658203,34081
2021-09-08 13:30:00-04:00,71.87999725341797,71.97000122070312,71.68000030517578,71.73500061035156,71.73500061035156,42308
2021-09-08 14:30:00-04:00,71.72000122070312,71.98999786376953,71.72000122070312,71.94999694824219,71.94999694824219,55958
2021-09-08 15:30:00-04:00,71.94999694824219,72.08999633789062,71.88500213623047,72.06999969482422,72.06999969482422,105843
2021-09-09 09:30:00-04:00,72.19999694824219,72.41500091552734,71.81999969482422,72.1500015258789,72.1500015258789,67566
2021-09-09 10:30:00-04:00,72.13999938964844,72.26000213623047,71.54920196533203,71.65499877929688,71.65499877929688,62770
2021-09-09 11:30:00-04:00,71.58999633789062,71.69000244140625,71.33999633789062,71.45999908447266,71.45999908447266,34902
2021-09-09 12:30:00-04:00,71.41999816894531,71.44999694824219,71.16000366210938,71.25,71.25,83729
2021-09-09 13:30:00-04:00,71.25,71.30000305175781,71.11000061035156,71.24500274658203,71.24500274658203,54370
2021-09-09 14:30:00-04:00,71.25,71.33999633789062,71.12999725341797,71.29000091552734,71.29000091552734,45447
2021-09-09 15:30:00-04:00,71.29000091552734,71.38999938964844,70.93000030517578,70.95999908447266,70.95999908447266,113664
2021-09-10 09:30:00-04:00,71.44999694824219,71.5250015258789,70.83000183105469,70.95999908447266,70.95999908447266,57000
2021-09-10 10:30:00-04:00,70.9800033569336,71.11000061035156,70.56999969482422,70.62999725341797,70.62999725341797,57779
2021-09-10 11:30:00-04:00,70.62999725341797,70.78500366210938,70.5,70.78500366210938,70.78500366210938,67563
2021-09-10 12:30:00-04:00,70.77999877929688,70.80000305175781,70.4800033569336,70.58000183105469,70.58000183105469,80071
2021-09-10 13:30:00-04:00,70.58999633789062,70.72000122070312,70.47000122070312,70.66500091552734,70.66500091552734,58633
2021-09-10 14:30:00-04:00,70.66000366210938,70.68499755859375,70.5,70.62999725341797,70.62999725341797,81648
2021-09-10 15:30:00-04:00,70.62999725341797,70.63999938964844,70.04000091552734,70.12000274658203,70.12000274658203,178037
