,Open,High,Low,Close,Adj Close,Volume
2021-09-07 09:30:00-04:00,808.4500122070312,811.5,805.260009765625,806.8800048828125,806.8800048828125,130459
2021-09-07 10:30:00-04:00,806.9299926757812,808.530029296875,804.8699951171875,806.0999755859375,806.0999755859375,137108
2021-09-07 11:30:00-04:00,806.0999755859375,807.22998046875,804.5106201171875,805.4400024414062,805.4400024414062,152460
2021-09-07 12:30:00-04:00,805.239990234375,805.3200073242188,803.0399780273438,803.9099731445312,803.9099731445312,103204
2021-09-07 13:30:00-04:00,803.7000122070312,804.1199951171875,801.0,801.4000244140625,801.4000244140625,117318
2021-09-07 14:30:00-04:00,801.4199829101562,802.4149780273438,800.989990234375,801.9600219726562,801.9600219726562,134910
2021-09-07 15:30:00-04:00,801.780029296875,802.47900390625,800.1799926757812,800.780029296875,800.780029296875,205220
2021-09-08 09:30:00-04:00,800.0,801.6199951171875,795.9382934570312,798.0349731445312,798.0349731445312,205420
2021-09-08 10:30:00-04:00,798.3200073242188,800.14501953125,796.9000244140625,799.594970703125,799.594970703125,197914
2021-09-08 11:30:00-04:00,799.9000244140625,800.7999877929688,797.3699951171875,799.6199951171875,799.6199951171875,133124
2021-09-08 12:30:00-04:00,799.7550048828125,801.22998046875,799.7550048828125,801.0850219726562,801.0850219726562,126929
2021-09-08 13:30:00-04:00,801.0999755859375,801.2100219726562,796.969970703125,797.260009765625,797.260009765625,115169
2021-09-08 14:30:00-04:00,797.1799926757812,798.3699951171875,796.010009765625,798.3699951171875,798.3699951171875,109637
2021-09-08 15:30:00-04:00,798.5050048828125,799.9299926757812,798.0,799.489990234375,799.489990234375,143815
2021-09-09 09:30:00-04:00,800.989990234375,804.4099731445312,795.1599731445312,795.1599731445312,795.1599731445312,138798
2021-09-09 10:30:00-04:00,795.6199951171875,795.72998046875,788.989990234375,789.6649780273438,789.6649780273438,111579
2021-09-09 11:30:00-04:00,789.9400024414062,790.969970703125,786.5499877929688,787.6599731445312,787.6599731445312,122217
2021-09-09 12:30:00-04:00,787.6599731445312,788.3900146484375,784.2899780273438,785.8800048828125,785.8800048828125,114450
2021-09-09 13:30:00-04:00,785.7650146484375,787.7100219726562,784.1900024414062,787.0999755859375,787.0999755859375,101569
2021-09-09 14:30:00-04:00,787.155029296875,787.3150024414062,784.7999877929688,786.1099853515625,786.1099853515625,112782
2021-09-09 15:30:00-04:00,785.9000244140625,787.5599975585938,784.5399780273438,785.4000244140625,785.4000244140625,177540
2021-09-10 09:30:00-04:00,785.4400024414062,787.6699829101562,780.3900146484375,781.6900024414062,781.6900024414062,87968
2021-09-10 10:30:00-04:00,781.4199829101562,789.5,780.3599853515625,788.010009765625,788.010009765625,101117
2021-09-10 11:30:00-04:00,788.010009765625,788.6599731445312,785.8900146484375,788.0,788.0,90988
2021-09-10 12:30:00-04:00,787.4199829101562,789.780029296875,787.4199829101562,788.2249755859375,788.2249755859375,55813
2021-09-10 13:30:00-04:00,788.489990234375,790.3699951171875,788.4099731445312,790.1400146484375,790.1400146484375,55126
2021-09-10 14:30:00-04:00,790.0499877929688,790.3699951171875,787.7100219726562,788.6199951171875,788.6199951171875,84952
2021-09-10 15:30:00-04:00,788.77001953125,789.47998046875,786.530029296875,787.5,787.5,148086
