,Open,High,Low,Close,Adj Close,Volume
2021-09-07 09:30:00-04:00,199.69000244140625,199.69000244140625,195.0601043701172,196.88999938964844,196.88999938964844,141913
2021-09-07 10:30:00-04:00,196.77000427246094,197.55999755859375,196.61000061035156,197.2550048828125,197.2550048828125,59881
2021-09-07 11:30:00-04:00,197.22999572753906,197.72999572753906,196.63999938964844,197.49000549316406,197.49000549316406,42772
2021-09-07 12:30:00-04:00,197.5,198.02000427246094,197.30999755859375,197.6649932861328,197.6649932861328,41434
2021-09-07 13:30:00-04:00,197.6199951171875,197.9550018310547,197.44500732421875,197.47000122070312,197.47000122070312,34128
2021-09-07 14:30:00-04:00,197.38999938964844,197.5,196.9199981689453,196.9199981689453,196.9199981689453,36153
2021-09-07 15:30:00-04:00,196.9250030517578,197.01499938964844,196.27000427246094,196.52000427246094,196.52000427246094,95805
2021-09-08 09:30:00-04:00,196.3000030517578,198.47999572753906,196.3000030517578,197.63619995117188,197.63619995117188,70168
2021-09-08 10:30:00-04:00,197.5800018310547,198.0399932861328,196.63999938964844,197.63999938964844,197.63999938964844,51616
2021-09-08 11:30:00-04:00,197.5399932861328,198.6199951171875,197.44500732421875,198.4600067138672,198.4600067138672,34528
2021-09-08 12:30:00-04:00,198.47999572753906,198.52000427246094,197.88999938964844,198.27000427246094,198.27000427246094,30966
2021-09-08 13:30:00-04:00,198.25,198.33999633789062,197.94000244140625,198.1649932861328,198.1649932861328,27837
2021-09-08 14:30:00-04:00,198.13999938964844,198.17999267578125,197.6699981689453,198.14999389648438,198.14999389648438,36468
2021-09-08 15:30:00-04:00,198.14999389648438,198.61000061035156,198.11000061035156,198.47999572753906,198.47999572753906,99215
2021-09-09 09:30:00-04:00,197.86000061035156,199.8800048828125,197.58999633789062,198.72999572753906,198.72999572753906,96608
2021-09-09 10:30:00-04:00,198.73440551757812,198.77999877929688,197.6300048828125,197.9199981689453,197.9199981689453,55911
2021-09-09 11:30:00-04:00,197.99000549316406,198.30999755859375,197.8300018310547,197.9199981689453,197.9199981689453,30440
2021-09-09 12:30:00-04:00,197.77999877929688,198.3300018310547,197.71499633789062,197.94000244140625,197.94000244140625,29230
2021-09-09 13:30:00-04:00,197.91000366210938,198.0800018310547,197.5449981689453,198.07000732421875,198.07000732421875,36061
2021-09-09 14:30:00-04:00,198.07000732421875,198.50999450683594,198.0,198.22000122070312,198.22000122070312,40836
2021-09-09 15:30:00-04:00,198.13999938964844,198.25999450683594,197.52000427246094,198.0399932861328,198.0399932861328,92304
2021-09-10 09:30:00-04:00,198.63999938964844,198.79029846191406,197.10000610351562,197.44500732421875,197.44500732421875,81183
2021-09-10 10:30:00-04:00,197.45269775390625,197.5399932861328,196.25999450683594,197.07000732421875,197.07000732421875,79257
2021-09-10 11:30:00-04:00,197.27499389648438,197.5800018310547,196.99000549316406,197.49000549316406,197.49000549316406,35995
2021-09-10 12:30:00-04:00,197.5449981689453,197.98500061035156,197.49000549316406,197.86000061035156,197.86000061035156,33663
2021-09-10 13:30:00-04:00,197.91000366210938,198.02999877929688,197.41000366210938,197.50999450683594,197.50999450683594,30090
2021-09-10 14:30:00-04:00,197.50999450683594,197.60000610351562,196.97500610351562,197.19000244140625,197.19000244140625,48096
2021-09-10 15:30:00-04:00,197.19000244140625,197.1999969482422,195.9600067138672,196.10000610351562,196.10000610351562,103404
