,Open,High,Low,Close,Adj Close,Volume
2021-09-08 13:30:00-04:00,134.69000244140625,134.8000030517578,134.5500030517578,134.75,134.75,51763
2021-09-08 14:30:00-04:00,134.75999450683594,134.83999633789062,134.32000732421875,134.35000610351562,134.35000610351562,75315
2021-09-08 15:30:00-04:00,134.30999755859375,134.47999572753906,133.97000122070312,133.99000549316406,133.99000549316406,234192
2021-09-10 09:30:00-04:00,133.6199951171875,133.8300018310547,132.7449951171875,133.02000427246094,133.02000427246094,93663
2021-09-10 10:30:00-04:00,133.07000732421875,133.24000549316406,132.6999969482422,132.9199981689453,132.9199981689453,130617
2021-09-10 11:30:00-04:00,132.85000610351562,133.1699981689453,132.55999755859375,133.0800018310547,133.0800018310547,72911
2021-09-10 12:30:00-04:00,133.0800018310547,133.27999877929688,133.0500030517578,133.25999450683594,133.25999450683594,70544
2021-09-10 13:30:00-04:00,133.27000427246094,133.52000427246094,133.27000427246094,133.4550018310547,133.4550018310547,75291
2021-09-10 14:30:00-04:00,133.43499755859375,133.7899932861328,133.43499755859375,133.6300048828125,133.6300048828125,91785
2021-09-10 15:30:00-04:00,133.5800018310547,133.5800018310547,132.44000244140625,132.6300048828125,132.6300048828125,167369
